"","eventID","occurrenceID","eventDate","scientificName","scientificNameID","verbatimIdentification","occurrenceStatus","basisOfRecord","individualCount","associatedTaxa","occurrenceRemarks","taxonRank","kingdom","phylum","class","order","family","genus"
"1566","VK826_20090903_RB09GOM233","RB-09-GOM-233_2",2009-09-03,"Anthozoa","urn:lsid:marinespecies.org:taxname:1292, urn:lsid:itis.gov:itis_tsn: 51938","Anthozoa","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Subphylum","Animalia","Cnidaria",NA,NA,NA,NA
"1567","VK826_20090903_RB09GOM233","RB-09-GOM-233_3",2009-09-03,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Bivalvia",NA,NA,NA
"1568","VK826_20090903_RB09GOM233","RB-09-GOM-233_4",2009-09-03,"Cirratulidae","urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116","Cirratulidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae",NA
"1569","VK826_20090903_RB09GOM233","RB-09-GOM-233_5",2009-09-03,"Desmosomatidae","urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893","Desmosomatidae","present","HumanObservation",4,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae",NA
"1570","VK826_20090903_RB09GOM233","RB-09-GOM-233_6",2009-09-03,"Dorvilleidae","urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478","Dorvilleidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae",NA
"1571","VK826_20090903_RB09GOM233","RB-09-GOM-233_7",2009-09-03,"Fauveliopsidae","urn:lsid:marinespecies.org:taxname:978, urn:lsid:itis.gov:itis_tsn: 67298","Fauveliopsidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Fauveliopsidae",NA
"1572","VK826_20090903_RB09GOM233","RB-09-GOM-233_8",2009-09-03,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",NA,NA,NA
"1573","VK826_20090903_RB09GOM233","RB-09-GOM-233_9",2009-09-03,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",10,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Maldanidae",NA
"1574","VK826_20090903_RB09GOM233","RB-09-GOM-233_10",2009-09-03,"Nemertea","urn:lsid:marinespecies.org:taxname:152391, urn:lsid:itis.gov:itis_tsn: 57411","Nemertea","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Nemertea",NA,NA,NA,NA
"1575","VK826_20090903_RB09GOM233","RB-09-GOM-233_11",2009-09-03,"Nerillidae","urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397","Nerillidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Nerillidae",NA
"1576","VK826_20090903_RB09GOM233","RB-09-GOM-233_12",2009-09-03,"Opheliidae","urn:lsid:marinespecies.org:taxname:924, urn:lsid:itis.gov:itis_tsn: 67342","Opheliidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Opheliidae",NA
"1577","VK826_20090903_RB09GOM233","RB-09-GOM-233_13",2009-09-03,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",21,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Oweniidae",NA
"1578","VK826_20090903_RB09GOM233","RB-09-GOM-233_14",2009-09-03,"Pholoinae","urn:lsid:marinespecies.org:taxname:941, urn:lsid:itis.gov:itis_tsn: 65050","Pholoidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Subfamily","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae",NA
"1579","VK826_20090903_RB09GOM233","RB-09-GOM-233_15",2009-09-03,"Phoxocephalidae","urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633","Phoxocephalidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae",NA
"1580","VK826_20090903_RB09GOM233","RB-09-GOM-233_16",2009-09-03,"Sipuncula","urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520","Sipuncula","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Order","Animalia","Annelida",NA,"Sipuncula",NA,NA
"1581","VK826_20090903_RB09GOM233","RB-09-GOM-233_17",2009-09-03,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",NA
"1582","VK826_20090903_RB09GOM233","RB-09-GOM-233_18",2009-09-03,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",NA
"1583","VK826_20090903_RB09GOM234","RB-09-GOM-234_1",2009-09-03,"Apseudidae","urn:lsid:marinespecies.org:taxname:136153, urn:lsid:itis.gov:itis_tsn: 91163","Apseudidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Apseudidae",NA
"1584","VK826_20090903_RB09GOM234","RB-09-GOM-234_2",2009-09-03,"Cirratulidae","urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116","Cirratulidae","present","HumanObservation",4,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae",NA
"1585","VK826_20090903_RB09GOM234","RB-09-GOM-234_3",2009-09-03,"Dorvilleidae","urn:lsid:marinespecies.org:taxname:971, urn:lsid:itis.gov:itis_tsn: 66478","Dorvilleidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae",NA
"1586","VK826_20090903_RB09GOM234","RB-09-GOM-234_4",2009-09-03,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",NA,NA,NA
"1587","VK826_20090903_RB09GOM234","RB-09-GOM-234_5",2009-09-03,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",5,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Maldanidae",NA
"1588","VK826_20090903_RB09GOM234","RB-09-GOM-234_6",2009-09-03,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",5,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Oweniidae",NA
"1589","VK826_20090903_RB09GOM234","RB-09-GOM-234_7",2009-09-03,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Paraonidae",NA
"1590","VK826_20090903_RB09GOM234","RB-09-GOM-234_8",2009-09-03,"Phoxocephalidae","urn:lsid:marinespecies.org:taxname:101403, urn:lsid:itis.gov:itis_tsn: 94633","Phoxocephalidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae",NA
"1591","VK826_20090903_RB09GOM234","RB-09-GOM-234_9",2009-09-03,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",NA,NA,NA,NA
"1592","VK826_20090903_RB09GOM234","RB-09-GOM-234_10",2009-09-03,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",11,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",NA
"1593","VK826_20090903_RB09GOM234","RB-09-GOM-234_11",2009-09-03,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",NA
"1594","VK826_20090903_RB09GOM235","RB-09-GOM-235_1",2009-09-03,"Cirratulidae","urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116","Cirratulidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae",NA
"1595","VK826_20090903_RB09GOM235","RB-09-GOM-235_2",2009-09-03,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Maldanidae",NA
"1596","VK826_20090903_RB09GOM235","RB-09-GOM-235_3",2009-09-03,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Oweniidae",NA
"1597","VK826_20090903_RB09GOM235","RB-09-GOM-235_4",2009-09-03,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",NA,NA,NA,NA
"1598","VK826_20090903_RB09GOM235","RB-09-GOM-235_5",2009-09-03,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",6,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",NA
"1599","VK826_20090903_RB09GOM235","RB-09-GOM-235_6",2009-09-03,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",NA
"1600","VK826_20090903_RB09GOM236","RB-09-GOM-236_1",2009-09-03,"Armaturatanais","urn:lsid:marinespecies.org:taxname:246898, urn:lsid:itis.gov:itis_tsn: NA","Armaturatanais","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Genus","Animalia","Arthropoda","Malacostraca","Tanaidacea","Paratanaoidea incertae sedis","Armaturatanais"
"1601","VK826_20090903_RB09GOM236","RB-09-GOM-236_2",2009-09-03,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Bivalvia",NA,NA,NA
"1602","VK826_20090903_RB09GOM236","RB-09-GOM-236_3",2009-09-03,"Cirratulidae","urn:lsid:marinespecies.org:taxname:919, urn:lsid:itis.gov:itis_tsn: 67116","Cirratulidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Terebellida","Cirratulidae",NA
"1603","VK826_20090903_RB09GOM236","RB-09-GOM-236_4",2009-09-03,"Desmosomatidae","urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893","Desmosomatidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae",NA
"1604","VK826_20090903_RB09GOM236","RB-09-GOM-236_5",2009-09-03,"Gastropoda","urn:lsid:marinespecies.org:taxname:101, urn:lsid:itis.gov:itis_tsn: 69459","Gastropoda","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Gastropoda",NA,NA,NA
"1605","VK826_20090903_RB09GOM236","RB-09-GOM-236_6",2009-09-03,"Leptocheliidae","urn:lsid:marinespecies.org:taxname:136160, urn:lsid:itis.gov:itis_tsn: 91554","Leptocheliidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Leptocheliidae",NA
"1606","VK826_20090903_RB09GOM236","RB-09-GOM-236_7",2009-09-03,"Leptognathiidae","urn:lsid:marinespecies.org:taxname:237596, urn:lsid:itis.gov:itis_tsn: 91751","Leptognathiidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Leptognathiidae",NA
"1607","VK826_20090903_RB09GOM236","RB-09-GOM-236_8",2009-09-03,"Macrostylidae","urn:lsid:marinespecies.org:taxname:118261, urn:lsid:itis.gov:itis_tsn: 92890","Macrostylidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Macrostylidae",NA
"1608","VK826_20090903_RB09GOM236","RB-09-GOM-236_9",2009-09-03,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Maldanidae",NA
"1609","VK826_20090903_RB09GOM236","RB-09-GOM-236_10",2009-09-03,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",6,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Oweniidae",NA
"1610","VK826_20090903_RB09GOM236","RB-09-GOM-236_11",2009-09-03,"Polynoidae","urn:lsid:marinespecies.org:taxname:939, urn:lsid:itis.gov:itis_tsn: 64397","Polynoidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae",NA
"1611","VK826_20090903_RB09GOM236","RB-09-GOM-236_12",2009-09-03,"Sabellariidae","urn:lsid:marinespecies.org:taxname:979, urn:lsid:itis.gov:itis_tsn: 67665","Sabellariidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Sabellariidae",NA
"1612","VK826_20090903_RB09GOM236","RB-09-GOM-236_13",2009-09-03,"Sipuncula","urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520","Sipuncula","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Order","Animalia","Annelida",NA,"Sipuncula",NA,NA
"1613","VK826_20090903_RB09GOM236","RB-09-GOM-236_14",2009-09-03,"Spionidae","urn:lsid:marinespecies.org:taxname:913, urn:lsid:itis.gov:itis_tsn: 66781","Spionidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Spionida","Spionidae",NA
"1614","VK826_20090903_RB09GOM236","RB-09-GOM-236_15",2009-09-03,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",NA
"1615","VK826_20090903_RB09GOM237","RB-09-GOM-237_1",2009-09-03,"Agathotanaidae","urn:lsid:marinespecies.org:taxname:237594, urn:lsid:itis.gov:itis_tsn: 91688","Agathotanaidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Tanaidacea","Agathotanaidae",NA
"1616","VK826_20090903_RB09GOM237","RB-09-GOM-237_2",2009-09-03,"Bivalvia","urn:lsid:marinespecies.org:taxname:105, urn:lsid:itis.gov:itis_tsn: 79118","Bivalvia","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Class","Animalia","Mollusca","Bivalvia",NA,NA,NA
"1617","VK826_20090903_RB09GOM237","RB-09-GOM-237_3",2009-09-03,"Desmosomatidae","urn:lsid:marinespecies.org:taxname:118250, urn:lsid:itis.gov:itis_tsn: 92893","Desmosomatidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Arthropoda","Malacostraca","Isopoda","Desmosomatidae",NA
"1618","VK826_20090903_RB09GOM237","RB-09-GOM-237_4",2009-09-03,"Maldanidae","urn:lsid:marinespecies.org:taxname:923, urn:lsid:itis.gov:itis_tsn: 67515","Maldanidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Maldanidae",NA
"1619","VK826_20090903_RB09GOM237","RB-09-GOM-237_5",2009-09-03,"Naididae","urn:lsid:marinespecies.org:taxname:2039, urn:lsid:itis.gov:itis_tsn: 68854","Naididae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Clitellata","Tubificida","Naididae",NA
"1620","VK826_20090903_RB09GOM237","RB-09-GOM-237_6",2009-09-03,"Nerillidae","urn:lsid:marinespecies.org:taxname:992, urn:lsid:itis.gov:itis_tsn: 68397","Nerillidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Nerillidae",NA
"1621","VK826_20090903_RB09GOM237","RB-09-GOM-237_7",2009-09-03,"Oweniidae","urn:lsid:marinespecies.org:taxname:975, urn:lsid:itis.gov:itis_tsn: 67644","Oweniidae","present","HumanObservation",3,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Oweniidae",NA
"1622","VK826_20090903_RB09GOM237","RB-09-GOM-237_8",2009-09-03,"Paraonidae","urn:lsid:marinespecies.org:taxname:903, urn:lsid:itis.gov:itis_tsn: 66659","Paraonidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta",NA,"Paraonidae",NA
"1623","VK826_20090903_RB09GOM237","RB-09-GOM-237_9",2009-09-03,"Pilargidae","urn:lsid:marinespecies.org:taxname:15009, urn:lsid:itis.gov:itis_tsn: 65540","Pilargidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Pilargidae",NA
"1624","VK826_20090903_RB09GOM237","RB-09-GOM-237_10",2009-09-03,"Porifera","urn:lsid:marinespecies.org:taxname:558, urn:lsid:itis.gov:itis_tsn: 46861","Porifera","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Phylum","Animalia","Porifera",NA,NA,NA,NA
"1625","VK826_20090903_RB09GOM237","RB-09-GOM-237_11",2009-09-03,"Prochaetodermatidae","urn:lsid:marinespecies.org:taxname:23102, urn:lsid:itis.gov:itis_tsn: 79104","Prochaetodermatidae","present","HumanObservation",1,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Prochaetodermatidae",NA
"1626","VK826_20090903_RB09GOM237","RB-09-GOM-237_12",2009-09-03,"Sipuncula","urn:lsid:marinespecies.org:taxname:1268, urn:lsid:itis.gov:itis_tsn: 154520","Sipuncula","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Order","Animalia","Annelida",NA,"Sipuncula",NA,NA
"1627","VK826_20090903_RB09GOM237","RB-09-GOM-237_13",2009-09-03,"Syllidae","urn:lsid:marinespecies.org:taxname:948, urn:lsid:itis.gov:itis_tsn: 65587","Syllidae","present","HumanObservation",2,"livesNear: Lophelia","within 1 meter of Lophelia","Family","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae",NA
